,ru,en,fr
2319,интенсивность,intensity,densité
2320,интенсивность,rate,débit
2321,интенсивность,strength,intensité
2322,интенсивность,intense,no_equality
2323,интенсивность,severity,intensité
2324,интенсивность,intension,intensité
2325,дать осечку,misfire,no_equality
2326,составление,compilation,établissement
2327,составление,compilation,élaboration
2328,составление,drafting,établissement
2329,составление,drafting,élaboration
2330,составление,drafting,rédaction
2331,составление,drafting,élaborer
2332,составление,drafting,rédiger
2333,составление,mapping,inventaire
2334,составление,creation,établissement
2335,составление,creation,élaboration
2336,составление,execution,no_equality
2337,составление,compile,no_equality
2338,составление,drawing,no_equality
2339,составление,writing,établissement
2340,составление,writing,rédaction
2341,составление,draft,élaboration
2342,составление,draft,rédaction
2343,составление,composing,rédaction
2344,составление,composing,rédiger
2345,составление,constitution,no_equality
2346,дополняющий,supplementing,qui complète
2347,дополняющий,supplementing,complétant
2348,дополняющий,supplementing,complémentaire
2349,дополняющий,supplementing,compléter
2350,дополняющий,complement,no_equality
2351,дополняющий,supplement,no_equality
2352,дополняющий,complementing,no_equality
2353,дополняющий,complimentary,complémentaire
2354,дополняющий,complimentary,complément
2355,переправа,crossing,traversée
2356,переправа,ferry,no_equality
2357,переправа,passage,traversée
2358,переправа,ferriage,no_equality
2359,переправа,cross,traversée
2360,палата,chamber,chambre
2361,палата,chamber,salle
2362,палата,ward,salle
2363,палата,ward,service
2364,осевший,sagging,no_equality
2365,осевший,settled,no_equality
2366,осевший,sag,no_equality
2367,все,everything,tout
2368,все,everything,ça
2369,все,everybody,ça
2370,все,everybody,tout le monde
2371,все,everybody,chacun
2372,все,anyone,ça
2373,все,anyone,tout le monde
2374,все,anyone,chacun
2375,все,increasingly,no_equality
2376,все,all,tout
2377,все,every,tout
2378,все,every,chacun
2379,все,around,tout
2380,все,ever,no_equality
2381,выпуск новостей,news release,no_equality
2382,выпуск новостей,news broadcast,no_equality
2383,выпуск новостей,release of news,nouvelle
2384,выпуск новостей,release of news,news
2385,выпуск новостей,release of news,actualité
2386,усилие,effort,effort
2387,усилие,stress,effort
2388,усилие,exertion,effort
2389,усилие,struggle,no_equality
2390,усилие,push,effort
2391,усилие,labour,no_equality
2392,детский,child,enfant
2393,детский,childish,d'enfant
2394,детский,childish,puéril
2395,детский,childish,enfantin
2396,детский,juvenile,puéril
2397,детский,kids,enfant
2398,детский,kiddie,enfant
2399,тематика,thematics,no_equality
2400,тематика,subject,thème
2401,тематика,thematic,no_equality
2402,тематика,field,no_equality
2403,тематика,subject area,no_equality
2404,выкуп,ransom,rançon
2405,выкуп,ransom,otage
2406,выкуп,dowry,dot
2407,выкуп,foreclosure,no_equality
2408,выкуп,repurchase,rachat
2409,выкуп,buyout,rachat
2410,покидать,leave,quitter
2411,покидать,leave,partir
2412,покидать,leave,abandonner
2413,покидать,desert,abandonner
2414,покидать,flee,quitter
2415,покидать,flee,partir
2416,покидать,flee,fuir
2417,покидать,vacate,quitter
2418,покидать,drop,abandonner
2419,подлесок,undergrowth,sous-bois
2420,вымпел,pennant,flamme
2421,вымпел,pennant,fanion
2422,вымпел,pendant,no_equality
2423,вымпел,banderol,no_equality
2424,вымпел,banderole,no_equality
2425,прибавить,add,ajouter
2426,прибавить,add,rajouter
2427,логово,den,repaire
2428,логово,den,tanière
2429,логово,den,antre
2430,логово,den,repère
2431,вид,view,vue
2432,вид,type,type
2433,вид,type,espèce
2434,вид,type,genre
2435,вид,type,forme
2436,вид,type,sorte
2437,вид,type,nature
2438,вид,kind,type
2439,вид,kind,espèce
2440,вид,kind,air
2441,вид,kind,genre
2442,вид,kind,forme
2443,вид,kind,sorte
2444,вид,kind,nature
2445,вид,form,genre
2446,вид,form,forme
2447,вид,form,sorte
2448,вид,look,air
2449,вид,look,look
2450,вид,look,aspect
2451,вид,look,regard
2452,вид,look,mine
2453,вид,mode,forme
2454,вид,mode,mode
2455,вид,guise,forme
2456,вид,guise,aspect
2457,вид,appearance,semblant
2458,вид,appearance,aspect
2459,вид,appearance,mine
2460,вид,way,sorte
2461,вид,way,mode
2462,вид,variety,espèce
2463,вид,outlook,vue
2464,вид,outlook,regard
2465,вид,aspect,forme
2466,вид,aspect,aspect
2467,вид,hang,no_equality
2468,вид,description,no_equality
2469,вид,visage,no_equality
2470,вид,mien,mine
2471,вид,make,no_equality
2472,вид,colour,no_equality
2473,вид,semblance,semblant
2474,вид,exposure,no_equality
2475,вид,pose,no_equality
2476,возбуждать,excite,exciter
2477,возбуждать,stir,exciter
2478,возбуждать,bring,no_equality
2479,возбуждать,stimulate,exciter
2480,возбуждать,raise,no_equality
2481,возбуждать,Institute,engager
2482,возбуждать,Institute,intenter
2483,возбуждать,incite,exciter
2484,возбуждать,energize,exciter
2485,возбуждать,whet,no_equality
2486,возбуждать,initiate,engager
2487,возбуждать,initiate,intenter
2488,возбуждать,initiate,ouvrir
2489,возбуждать,fire,no_equality
2490,возбуждать,engender,no_equality
2491,возбуждать,wake,no_equality
2492,провалить,fail,rater
2493,провалить,ruin,no_equality
2494,провалить,blow,no_equality
2495,провалить,flunk,rater
2496,провалить,damn,no_equality
2497,целесообразно,advisable,no_equality
2498,целесообразно,expediently,no_equality
2499,целесообразно,usefully,no_equality
2500,спуск,descent,descente
2501,спуск,slope,descente
2502,спуск,slope,pente
2503,спуск,escapement,no_equality
2504,спуск,descend,no_equality
2505,спуск,trigger,gâchette
2506,спуск,trigger,détente
2507,спуск,lowering,descente
2508,спуск,descending,descente
2509,спуск,descending,pente
2510,спуск,descending,descendre
2511,спуск,discharge,no_equality
2512,спуск,chute,rampe
2513,спуск,imposition,no_equality
2514,ограбление,robbery,vol
2515,ограбление,robbery,braquage
2516,ограбление,robbery,cambriolage
2517,ограбление,robbery,hold-up
2518,ограбление,robbery,casse
