,fr,ru,en,vote
1940,maîtrise,освоение,mastering,1
1941,maîtrise,мастерство,mastery,1
1942,maîtrise,мастерство,proficiency,1
1943,maîtrise,мастерство,skill,1
1944,maîtrise,мастерство,expertise,1
1945,maîtrise,мастерство,workmanship,1
1946,maîtrise,контроль,control,1
1947,maîtrise,контроль,management,1
1948,maîtrise,контроль,controlling,1
1949,maîtrise,господство,mastery,1
1950,maîtrise,техническое совершенство,no_equality,1
1951,maîtrise,звание,no_equality,1
1952,maîtrise,звание мастера,no_equality,1
1953,maîtrise,певчие,no_equality,1
1954,maîtrise,капелла,no_equality,1
1955,sécher,no_equality,dry,1
1956,sécher,no_equality,dried,1
1957,sécher,высохнуть,dry,2
1958,sécher,высушить,dry,2
1959,sécher,вытереть,dry,3
1960,sécher,сохнуть,dry,1
1961,sécher,сушить,dry,2
1962,sécher,сушиться,dry,2
1963,sécher,вытирать,dry,1
1964,sécher,высыхать,dry,1
1965,sécher,подсыхать,no_equality,1
1966,sécher,подсушивать,no_equality,1
1967,séchage,no_equality,dry,1
1968,séchage,сушка,drying,1
1969,séchage,сушка,dewatering,1
1970,séchage,просушивание,no_equality,1
1971,séchage,сушение,drying,1
1972,séchage,дегидратация,dehydration,1
1973,essuyer,вытереть,dry,1
1974,essuyer,вытереть,wipe,1
1975,essuyer,no_equality,wipe away,1
1976,essuyer,no_equality,MOP,1
1977,essuyer,протереть,no_equality,1
1978,essuyer,стереть,no_equality,1
1979,essuyer,утирать,no_equality,1
1980,essuyer,перетереть,no_equality,1
1981,essuyer,потерпеть,suffer,1
1982,essuyer,смахнуть,no_equality,1
1983,essuyer,подтереть,wipe,1
1984,essuyer,тыкаться,no_equality,1
1985,essuyer,осушать,no_equality,1
1986,sec,сухой,dry,3
1987,sec,сухой,dried,1
1988,sec,сухо,dry,2
1989,sec,суховатый,dry,1
1990,sec,ломкий,no_equality,1
1991,sec,резкий,no_equality,1
1992,sec,сильно,no_equality,1
1993,sec,ровно,no_equality,1
1994,sec,жесткий,no_equality,1
1995,sec,газовый,no_equality,1
1996,sec,сухопарый,no_equality,1
1997,sec,четкий,no_equality,1
1998,sec,сушь,no_equality,1
1999,sec,секунда,no_equality,1
2000,sec,сухой корм,no_equality,1
2001,sec,здорово,no_equality,1
2002,sécheresse,сухость,dry,2
2003,sécheresse,сухость,dryness,1
2004,sécheresse,сухость,aridity,1
2005,sécheresse,засуха,drought,2
2006,sécheresse,засуха,dryness,1
2007,sécheresse,no_equality,dryness,1
2008,sécheresse,бездушие,no_equality,1
2009,sécheresse,скудость,no_equality,1
2010,sécheresse,суровость,no_equality,1
2011,sécheresse,резкость,no_equality,1
2012,dry,сухость,dry,1
2013,endroit,место,place,2
2014,endroit,место,point,2
2015,endroit,место,location,1
2016,endroit,место,spot,1
2017,endroit,место,area,1
2018,endroit,место,site,1
2019,endroit,место,position,1
2020,endroit,место,venue,1
2021,endroit,местечко,place,1
2022,endroit,дом,place,1
2023,endroit,район,area,1
2024,endroit,район,site,1
2025,endroit,пункт,location,1
2026,endroit,пункт,site,1
2027,endroit,пункт,point,1
2028,endroit,направление,area,1
2029,endroit,лицевая сторона,no_equality,1
2030,endroit,видимая сторона,no_equality,1
2031,endroit,небольшой населенный пункт,locality,1
2032,lieu,место,place,2
2033,lieu,место,point,2
2034,lieu,место,location,1
2035,lieu,место,site,1
2036,lieu,место,venue,1
2037,lieu,место,lieu,1
2038,lieu,место,spot,1
2039,lieu,no_equality,occur,1
2040,lieu,пункт,location,1
2041,lieu,пункт,site,1
2042,lieu,пункт,station,1
2043,lieu,пункт,point,1
2044,lieu,местность,place,1
2045,lieu,местность,location,1
2046,lieu,местность,locale,1
2047,docilement,no_equality,obediently,1
2048,docilement,no_equality,meekly,1
2049,docilement,no_equality,docilely,1
2050,docilement,покорно,submissively,1
2051,docilement,послушно,obediently,1
2052,gain,выгода,gain,1
2053,gain,выгода,benefit,1
2054,gain,выигрыш,gain,2
2055,gain,выигрыш,winning,2
2056,gain,выигрыш,win,1
2057,gain,выигрыш,benefit,1
2058,gain,выигрыш,payoff,1
2059,gain,no_equality,earnings,1
2060,gain,прирост,gain,1
2061,gain,прирост,increase,1
2062,gain,прибыль,gain,1
2063,gain,прибыль,profit,1
2064,gain,прибыль,earnings,1
2065,gain,прибыль,benefit,1
2066,gain,прибыль,increase,1
2067,gain,коэффициент усиления,increase,1
2068,gain,экономия,saving,1
2069,gain,нажива,profit,1
2070,gagner,no_equality,winning,1
2071,gagner,выиграть,win,2
2072,gagner,выиграть,gain,1
2073,gagner,выиграть,buy,1
2074,gagner,выиграть,benefit,1
2075,gagner,выиграть,profit,1
2076,gagner,выиграть,beat,1
2077,gagner,победить,win,1
2078,gagner,завоевать,win,1
2079,gagner,выигрывать,win,1
2080,gagner,получить,win,1
2081,gagner,получить,earn,1
2082,gagner,получить,gain,1
2083,gagner,получить,benefit,1
2084,gagner,заслужить,win,1
2085,gagner,заслужить,earn,1
2086,gagner,побеждать,win,2
2087,gagner,побеждать,beat,1
2088,gagner,зарабатывать,earn,2
2089,gagner,заработать,earn,2
2090,gagner,заработать,gain,1
2091,gagner,заработать,make,1
2092,gagner,заработать,profit,1
2093,gagner,получать,earn,1
2094,gagner,подзаработать,earn,1
2095,gagner,заслуживать,earn,1
2096,gagner,неплохо зарабатывать,earn,1
2097,gagner,выручать,no_equality,1
2098,gagner,одерживать победу,no_equality,1
2099,shampooing,шампунь,shampoo,4
2100,shampooing,мытье,washing,1
2101,shampoing,шампунь,shampoo,3
2102,shampoing,мытье головы,hair,1
2103,shampoings,шампунь,shampoo,1
2104,Shampoo,no_equality,shampoo,1
2105,laver,мыть,shampoo,1
2106,laver,мыть,wash,1
2107,laver,помыть,wash,1
2108,laver,вымыть,wash,2
2109,laver,вымыть,clean,1
2110,laver,вымыть,bath,1
2111,laver,вымыть,scrub,1
2112,laver,стирать,wash,1
2113,laver,постирать,wash,1
2114,laver,мыться,wash,1
2115,laver,умыться,wash,1
2116,laver,помыться,wash,1
2117,laver,no_equality,washing,1
2118,laver,no_equality,washing machine,1
2119,laver,смыть,rinse,1
2120,laver,омыть,no_equality,1
2121,laver,умыть,wash,1
2122,laver,выстирать,wash,1
2123,laver,отмывать,wash,1
2124,laver,отмывать,clean,1
2125,laver,отмывать,launder,1
2126,laver,обмывать,no_equality,1
2127,laver,перемыть,no_equality,1
2128,correspondre,соответствовать,correspond,1
2129,correspondre,соответствовать,fit,1
2130,correspondre,no_equality,correlate,1
2131,correspondre,отвечать,reflect,1
2132,correspondre,отвечать,respond,1
2133,correspondre,отвечать,answer,1
2134,correspondre,отражать,reflect,1
2135,correspondre,отражать,represent,1
2136,correspondre,сопоставить,match,1
2137,correspondre,переписываться,correspond,1
2138,correspondre,подобрать,match,1
2139,correspondre,сообщаться,communicate,1
2140,correspondre,согласовывать,no_equality,1
2141,correspondre,подогнать,fit,1
2142,particulièrement,особенно,particularly,2
2143,particulièrement,особенно,specifically,2
2144,particulièrement,особенно,especially,2
2145,particulièrement,особенно,extremely,1
2146,particulièrement,особенно,specially,1
2147,particulièrement,особенно,notably,1
2148,particulièrement,особенно,mostly,1
2149,particulièrement,особенно,special,1
2150,particulièrement,особенно,in particular,1
2151,particulièrement,особо,particularly,1
2152,particulièrement,особо,specifically,1
2153,particulièrement,наиболее,particularly,1
2154,particulièrement,весьма,particularly,1
2155,particulièrement,исключительно,particularly,1
2156,particulièrement,исключительно,specifically,1
2157,particulièrement,крайне,particularly,1
2158,particulièrement,чрезвычайно,particularly,1
2159,particulièrement,особый,particularly,1
2160,particulièrement,один очередь,particularly,1
2161,particulièrement,специально,specifically,1
2162,particulièrement,частность,specifically,1
2163,particulièrement,главным образом,especially,1
2164,particulièrement,интимно,no_equality,1
2165,notamment,особенно,particularly,1
2166,notamment,особенно,especially,1
2167,notamment,особенно,in particular,1
2168,notamment,особо,particularly,1
2169,notamment,особо,in particular,1
2170,notamment,прежде всего,particularly,1
2171,notamment,прежде всего,in particular,1
2172,notamment,no_equality,particular,1
2173,notamment,например,in particular,1
2174,notamment,например,such as,1
2175,notamment,например,inter alia,1
2176,notamment,а именно,in particular,1
2177,notamment,а именно,such as,1
2178,notamment,включая,in particular,1
2179,notamment,включая,inter alia,1
2180,notamment,среди прочее,inter alia,1
2181,notamment,в частности,including,1
2182,notamment,в частности,particularly,1
2183,notamment,в частности,especially,1
2184,notamment,в частности,such,1
2185,notamment,в частности,in particular,1
2186,notamment,в частности,notably,1
2187,notamment,в частности,inter alia,1
2188,notamment,в частности,among other things,1
2189,notamment,в частности,specifically,1
2190,notamment,в частности,namely,1
2191,spécifiquement,особенно,specifically,1
