"translate","trans_rating","translation_id","word_id","ref_id"
"ливень",54577,1,33233,1
"заседание",54573,2,37298,1
"видит",54568,1,51331,1
"хозяин",54559,1,20101,1
"устанавливать",54543,1,487427,1
"немного",54537,2,37972,1
"болезнь",54486,1,20635,1
"шляпа",54448,1,19166,1
"водонепроницаемый",54419,1,44871,1
"позднее",54405,2,2237,1
"совершать",54397,1,8944,1
"средний",54342,3,3973,1
"принадлежать",54321,1,53263,1
"вот",54292,1,53594,1
"хладнокровно",54281,1,6782,1
"братство",54244,2,6265,1
"милый",54214,1,27167,1
"горе",54201,1,18452,1
"неспособный",54178,1,42666,1
"подобранный",54165,1,30551,1
"потрясённый",54156,1,41125,1
"заменять",54152,1,34195,1
"бороться",54148,1,8848,1
"предсказание",54135,1,12855,1
"сломанный",54135,1,6231,1
"проверка",54129,3,34524,1
"среда",54119,1,1504,1
"зоопарк",54091,1,46026,1
"снова",54089,2,2238,1
"голень",54067,3,36837,1
"скудный",54060,2,23551,1
"петух",54044,1,8564,1
"ткань",54043,1,41390,1
"перехват",54042,1,40267,1
"смог",54036,1,37672,1
"ценности",54006,1,54691,1
"общий",53990,3,8954,1
"белок",53986,2,32425,1
"пояс",53976,1,4888,1
"хвост",53963,1,40286,1
"везде",53962,2,45198,1
"коза",53955,1,147367,1
"терпеть",53946,1,14335,1
"настаивал",53935,1,52772,1
"одиночество",53932,1,37955,1
"изобретение",53929,1,22114,1
"насильственный",53927,1,44311,1
"слякоть",53920,1,37617,1
"самоучка",53913,1,206025,1
"стал",53904,1,4710,1
"достойный",53869,1,45760,1
"напряжение",53859,1,39199,1
"готовый",53858,3,33488,1
"одаренный",53802,2,6952,1
"должен",53801,2,36975,1
"кудрявый",53794,1,10677,1
"предпочитать",53790,2,31786,1
"умственный",53770,1,25455,1
"ром",53754,1,35093,1
"пророчество",53725,1,32333,1
"только",53707,4,22725,1
"вскоре",53698,2,38015,1
"мороз",53694,1,17107,1
"механизм",53680,1,17624,1
"вуаль",53665,1,43998,1
"не",53661,2,27550,1
"шатен",53658,1,1079973,1
"грипп",53652,1,16479,1
"мы",53647,2,44912,1
"общий",53638,1,28731,1
"катить",53629,1,34847,1
"посвящённый",53621,2,11323,1
"дневник",53619,1,33933,1
"шуба",53572,1,200608,1
"шутки",53566,1,56241,1
"сто",53563,1,20275,1
"умышленно",53561,1,11489,1
"вторник",53560,1,1429,1
"дорогой",53547,2,31715,1
"лось",53538,2,26316,1
"спокойный",53520,2,6780,1
"трава",53498,1,18311,1
"уволен",53472,1,54091,1
"грамотность",53452,1,24057,1
"берег",53322,1,124369,1
"отвечать",53319,1,34207,1
"отвратительный",53291,1,18514,1
"перила",53287,1,19002,1
"самолёт",53257,1,30888,1
"диван",53251,1,37884,1
"страх",53239,2,4015,1
"благодарность",53202,1,18331,1
"доставать",53200,1,50811,1
"громадный",53196,2,20213,1
"вена",53192,1,44000,1
"осуждать",53183,1,9208,1
"тебя",53167,3,45958,1
"развлекать",53148,1,14456,1
"лосины",53143,1,23634,1
"проход",53140,2,1768,1
"оскорбительный",53134,1,27996,1
"еще",53102,3,39000,1
"позор",53097,1,12515,1
"расширять",53096,1,15204,1
"потеря",53087,1,24354,1
"изучение",53076,1,63105,1
"тонуть",53074,2,13452,1
"расходы",53061,1,53428,1
"мост",53060,1,6156,1
"удержаться",53052,2,34327,1
"учитель",53040,1,40546,1
"чинить",53039,1,25431,1
"бронировать",53027,2,5756,1
"спрятанный",53022,3,19626,1
"закат",53019,1,39731,1
"коза",52976,1,475814,1
"грохот",52941,1,27356,1
"бьет",52916,1,56984,1
"бесполезный",52914,1,51362,1
"конструктивизм",52893,1,247145,1
"мешает",52881,2,55710,1
"легкие",52875,1,49199,1
"мудрый",52867,2,45524,1
"привычка",52865,2,59930,1
"покрытый",52864,1,10134,1
"отвергать",52829,1,33993,1
"условия",52812,1,54818,1
"правила",52761,1,53627,1
"печень",52758,2,24103,1
"барибал",52727,1,475809,1
"приносить",52714,1,50843,1
"поразительный",52713,2,15337,1
"колодец",52712,2,45030,1
"поклоняться",52707,1,45753,1
"берет",52700,1,4949,1
"живой",52665,1,24101,1
"доверие",52636,4,42292,1
"превосходный",52628,4,30064,1
"описанные",52617,1,55409,1
"напряжение",52604,1,40732,1
"анимаг",52592,1,234904,1
"носки",52590,1,56210,1
"жалюзи",52576,1,59232,1
"мочь",52574,3,939,1
"магазин",52569,1,39145,1
"преимущества",52564,1,55755,1
"наконец",52545,1,23404,1
"раздражённый",52528,1,2967,1
"маршрут",52519,1,35011,1
"прекращать",52514,1,7402,1
"почти",52513,2,26910,1
"вовремя",52493,1,173784,1
"охватывать",52474,2,14143,1
"спортсмен",52473,1,38505,1
"вещь",52447,2,41002,1
"плавание",52423,1,35283,1
"всесторонний",52409,1,9095,1
"джинсы",52401,1,22441,1
"коньяк",52399,1,8665,1
"ключица",52354,1,187072,1
"посылка",52337,1,29394,1
"очевидный",52316,2,27893,1
"спад",52315,1,11259,1
"моросящий",52281,1,71310,1
"труд",52264,1,23108,1
"пояснение",52251,2,54144,1
"желудок",52241,2,39091,1
"единорог",52233,1,43196,1
"поясница",52207,1,24241,1
"отвлекать",52197,1,12771,1
"постигать",52179,1,9140,1
"бесконечно",52161,1,63350,1
"встревоженный",52149,2,9153,1
"испугать",52122,2,35674,1
"продавать",52097,1,36339,1
"беспокоить",52087,1,12796,1
"таблетка",52083,1,30654,1
"наступает",52032,1,57770,1
"морковь",52029,1,7136,1
"ритм",52014,1,34597,1
"зверь",52001,1,4685,1
"отсутствующий",51978,1,1688,1
"четверг",51938,2,1414,1
"подтверждать",51896,1,9277,1
"нектарин",51884,1,26962,1
"жестокий",51867,1,15923,1
"существует",51857,1,53612,1
"запускать",51838,1,23447,1
"обещать",51837,2,32271,1
"провожать",51836,1,190492,1
"бифштекс",51785,1,4762,1
"развлечения",51773,2,2825,1
"аромат",51771,2,35717,1
"значительный",51758,3,20843,1
"колыбель",51730,1,10198,1
"аудитор",51715,1,3859,1
"шерсть",51710,1,45673,1
"защитник",51664,1,18605,1
"кузов",51662,1,6610,1
"палящий",51646,1,35808,1
"показывать",51608,1,6403139,1
"Вовлеченность",51604,2,14360,1
"сухожилие",51595,1,40715,1
"проклятие",51591,1,22532,1
"трясти",51590,1,36668,1
"достигать",51560,2,1798,1
"батист",51521,1,23486,1
"кости",51520,1,50731,1
"выдающийся",51516,1,32268,1
"препятствовать",51513,1,20769,1
"орёл",51473,1,13703,1
"хозяин",51426,1,25112,1
"тщательный",51422,1,41044,1
"сплетаться",51419,1,44971,1
"глупый",51388,1,39403,1
"линия",51384,1,23966,1
"модный",51379,1,15565,1
"предложение",51365,1,32359,1
"пламя",51359,1,16258,1
"доступный",51356,2,3961,1
"разливаться",51326,1,31596,1
"вперед",51321,1,16815,1
"твёрдо",51318,1,51609,1
"взрыв",51311,2,6507,1
"действие",51293,1,1915,1
"надежды",51243,1,52801,1
"енот",51209,1,33092,1
"оборотень",51180,1,45111,1
"сквернословить",51161,3,10689,1
"взбалтывать",51161,1,39034,1
"становится",51141,1,4717,1
"расписание",51104,3,35722,1
"любой",51101,2,13939,1
"позвонил",51097,3,50873,1
"проливать",51085,1,38360,1
"мрачный",51081,1,17961,1
"отчаянно",51078,1,53069,1
"быстро",51074,1,51601,1
"опираться",51069,3,23551,1
"выдающийся",51030,1,28677,1
"кентавр",51024,1,7455,1
"упражнение",51024,1,15029,1
"угрожать",51013,1,41083,1
"внучка",50989,2,18261,1
"досуг",50981,1,23662,1
"чрезмерный",50896,1,14958,1
"зависеть",50890,1,11686,1
"последовательность",50888,1,36478,1
"простой",50879,1,39197,1
"баран",50857,1,33258,1
"лампы",50845,1,56428,1
"сочувствие",50836,1,14200,1
"состоять",50836,1,9440,1
"печь",50818,1,4216,1
"кожа",50814,1,37368,1
"инсульт",50814,1,39327,1
"видеомагазин",50780,1,1079490,1
"кашель",50774,1,10009,1
"нести",50774,1,50655,1
"благотворительность",50762,1,7662,1
"солома",50754,1,39243,1
"поясница",50738,2,24241,1
"тающий",50735,1,25400,1
"посуда",50728,2,10389,1
"забивать",50688,2,18947,1
"группа",50631,2,6428,1
"безмолвный",50580,3,37152,1
"удивление",50576,1,39895,1
"ресничка",50573,1,15312,1
"доска",50550,1,79005,1
"вставать",50536,1,174439,1
"скрипка",50504,1,44314,1
"футбол",50499,1,37849,1
"трусики",50475,1,23013,1
"дом",50466,1,19872,1
"свисать",50459,1,10918,1
"баланс",50454,1,4226,1
"взрослый",50448,1,2062,1
"переговоры",50438,1,62270,1
"вместимость",50436,1,6956,1
"разнообразный",50400,1,12836,1
"горе",50394,2,38059,1
"волшебство",50381,1,45581,1
"лабиринт",50378,1,25232,1
"появляться",50370,2,177480,1
"воспитатель",50341,1,1042341,1
"долина",50301,1,43877,1
"утверждение",50275,2,8180,1
"определённый",50255,1,12757,1
"лекарство",50244,1,25328,1
"страстный",50234,1,29585,1
"выглаженный",50227,1,51112,1
"великолепный",50224,1,38434,1
"заявлять",50216,2,38804,1
"ужин",50213,2,12252,1
"расстраивать",50204,1,17157,1
"обувь",50204,1,53098,1
"батист",50185,1,6815,1
"предубеждение",50102,1,31805,1
"владелец",50101,1,28954,1
"ухудшать",50099,1,11899,1
"заместитель",50096,1,11757,1
"иностранец",50075,1,2506,1
"взгляд",50070,2,27581,1
"родословная",50068,1,29857,1
"звонить",50063,2,417559,1
"более",50054,2,26341,1
"использование",50034,1,52627,1
"владение",49995,1,8901,1
"собор",49993,1,7314,1
"бровь",49949,1,15309,1
"подниматься",49946,1,191008,1
"замерзать",49941,2,420736,1
"гораздо",49921,1,24358,1
"колготки",49913,1,41249,1
"купил",49892,1,5884,1
"ждать",49891,1,188133,1
"восход",49881,1,39730,1
"остаток",49876,3,34376,1
"обходиться",49875,2,42018,1
"провал",49853,2,15394,1
"болтливый",49846,1,40335,1
"атлетический",49824,1,3767,1
"уголь",49811,1,8488,1
"изысканный",49799,1,15192,1
"усыновлять",49788,1,2042,1
"реквизит",49779,1,32367,1
"завистливый",49770,1,14515,1
"отставка",49744,1,34319,1
"конечный",49714,1,42627,1
"вперёд",49712,2,2327,1
"заём",49705,1,24140,1
"шакал",49702,1,22359,1
"тигр",49696,1,41234,1
"аккуратный",49695,2,26914,1
"вторник",49691,2,1429,1
"обочина",49690,1,10650,1
"заметил",49689,1,38513,1
"мягкий",49678,1,37887,1
"отказ",49669,1,11618,1
"больница",49664,1,20092,1
"очки",49650,1,55954,1
"пар",49617,1,38862,1
"противный",49612,2,26834,1
"аптека",49609,1,30344,1
"высаживаться",49601,1,1042457,1
"прикреплённый",49595,1,3802,1
"музыка",49582,1,26644,1
"полезный",49581,2,43882,1
"сливки",49574,1,10273,1
"благословлять",49558,1,5407,1
"математика",49545,1,25162,1
"гнев",49506,3,2911,1
"витамин",49491,2,44387,1
"довольный",49468,1,47798,1
"за",49448,3,4825,1
"регулировать",49439,3,18993,1
"бензин",49400,1,30294,1
"акула",49388,1,36720,1
"буду",49387,3,45397,1
"стратегия",49386,1,39232,1
"голова",49379,2,1695599,1
"разыскиваемый",49346,1,50631,1
"блуждать",49334,1,142092,1
