,fr,ru,en
2282,huit,восьмой,eighth
2283,huit,восьмерка,eight
2284,huit,сережка,no_equality
2285,échec,неудача,failure
2286,échec,неудача,failing
2287,échec,неудача,setback
2288,échec,неудача,unsuccessful
2289,échec,шахматы,chess
2290,échec,безуспешность,failure
2291,échec,неудачная операция,failed
2292,échec,неудачная операция,unsuccessful
2293,échec,срыв,failure
2294,échec,срыв,breakdown
2295,échec,срыв,collapse
2296,échec,срыв,
2297,échec,затруднительное положение,
2298,effectivement,фактически,actually
2299,effectivement,фактически,effectively
2300,effectivement,фактически,indeed
2301,effectivement,фактически,
2302,effectivement,эффективно,effectively
2303,effectivement,эффективно,meaningfully
2304,chorégraphie,хореография,choreography
2305,chorégraphie,хореография,choreographed
2306,lime,напильник,file
2307,lime,известь,lime
2308,limé,отшлифованный,no_equality
2309,limé,изношенный,no_equality
2310,programme,программа,programme
2311,programme,программа,program
2312,programme,программа,agenda
2313,programme,программа,curriculum
2314,programme,программа,schedule
2315,programme,программа,software
2316,programme,программа,syllabus
2317,programme,программа,application
2318,programme,программа,scheme
2319,programme,программа,package
2320,programme,программа,
2321,programme,платформа,platform
2322,programme,график работ,schedule
2323,programme,объект недвижимости,no_equality
2324,programme,заданный режим,scheme
2325,programmé,программированный,no_equality
2326,école,школа,school
2327,école,школа,college
2328,école,школа,academy
2329,école,школа,schoolhouse
2330,école,школа,schooling
2331,école,подготовка,education
2332,école,подготовка,
2333,école,курс обучения,class
2334,école,учение,no_equality
2335,école,направление,school
2336,école,направление,
2337,école,выучка,no_equality
2338,sexy,эротический,sex
2339,sexy,сексуально привлекательный,hot
2340,sexy,сексуально привлекательный,attractif
2341,sexy,сексуально привлекательный,sexy
2342,sexy,чрезмерно сексуальный,hot
2343,sexy,чрезмерно сексуальный,sexy
2344,sexy,чрезмерно сексуальный,sex
2345,fuite,утечка,leakage
2346,fuite,утечка,leak
2347,fuite,утечка,outflow
2348,fuite,утечка,seepage
2349,fuite,утечка,leaking
2350,fuite,утечка,drain
2351,fuite,утечка,leaked
2352,fuite,бегство,flight
2353,fuite,бегство,escape
2354,fuite,бегство,getaway
2355,fuite,бегство,fled
2356,fuite,бегство,fleeing
2357,fuite,бегство,flee
2358,fuite,бегство,running away
2359,fuite,бег,no_equality
2360,fuite,отток,flight
2361,fuite,отток,outflow
2362,fuite,отток,drain
2363,fuite,течь,leak
2364,fuite,течь,leaking
2365,fuite,сброс,no_equality
2366,fuite,выделение,
2367,fuite,выделение газа,no_equality
2368,fuite,мелькание,no_equality
2369,fuite,выгорание,no_equality
2370,fuite,каникулы,no_equality
2371,fuite,быстрое движение,no_equality
2372,conjointement,совместно,jointly
2373,conjointement,совместно,together
2374,conjointement,совместно,collectively
2375,conjointement,совместно,cooperatively
2376,conjointement,совместно,collaboratively
2377,conjointement,совместно,joint
2378,conjointement,совместно,
2379,conjointement,одновременно,jointly
2380,conjointement,одновременно,together
2381,conjointement,одновременно,concurrently
2382,conjointement,одновременно,at the same time
2383,conjointement,одновременно,
2384,conjointement,вместе с тем,at the same time
2385,conjointement,вместе с тем,
2386,interrogation,опрос,interrogation
2387,interrogation,опрос,inquiry
2388,interrogation,опрос,polling
2389,interrogation,опрос,questioning
2390,interrogation,опрос,poll
2391,interrogation,опрос,enquiry
2392,interrogation,опрос,
2393,interrogation,запрос,query
2394,interrogation,запрос,inquiry
2395,interrogation,запрос,question
2396,interrogation,запрос,enquiry
2397,interrogation,запрос,inquiring
2398,interrogation,запрос,requesting
2399,interrogation,запрос,
2400,interrogation,вопрос,query
2401,interrogation,вопрос,inquiry
2402,interrogation,вопрос,question
2403,interrogation,вопрос,
2404,rentrer,вернуться домой,go home
2405,rentrer,вернуться домой,come home
2406,rentrer,вернуться домой,get home
2407,rentrer,вернуться домой,
2408,rentrer,возвращаться,return
2409,rentrer,возвращаться,go back
2410,rentrer,возвращаться,get back
2411,rentrer,возвращаться,come back
2412,rentrer,возвращаться,re-enter
2413,rentrer,возвращаться,
2414,rentrer,зайти,come back
2415,rentrer,зайти,get in
2416,rentrer,зайти,come in
2417,rentrer,зайти,walk
2418,rentrer,зайти,
2419,rentrer,входить,enter
2420,rentrer,входить,get in
2421,rentrer,входить,come in
2422,rentrer,входить,get into
2423,rentrer,входить,go into
2424,rentrer,входить,
2425,rentrer,убирать,no_equality
2426,rentrer,загнать,no_equality
2427,loin,далеко,far
2428,loin,далеко,away
2429,loin,далеко,far away
2430,loin,далеко,much
2431,loin,далеко,distant
2432,loin,далеко,deep
2433,loin,далеко,a long way off
2434,loin,далеко,a long way away
2435,loin,далеко,
2436,loin,высоко,far
2437,loin,высоко,much
2438,gamin,мальчишка,kid
2439,gamin,мальчишка,boy
2440,gamin,мальчишка,child
2441,gamin,мальчишка,lad
2442,gamin,мальчишка,brat
2443,gamin,мальчишка,urchin
2444,gamin,пацан,kid
2445,gamin,пацан,boy
2446,gamin,пацан,kiddo
2447,gamin,пацан,lad
2448,gamin,уличный мальчишка,no_equality
2449,gamin,шалун,no_equality
2450,gamin,сорванец,no_equality
2451,gamin,шаловливый,no_equality
2452,typhus,тиф,typhus
2453,typhus,тиф,typhoid
2454,dire,сказать,say
2455,dire,сказать,tell
2456,dire,сказать,know
2457,dire,сказать,talk
2458,dire,сказать,speak
2459,dire,сказать,point
2460,dire,сказать,mention
2461,dire,сказать,
2462,dire,означать,mean
2463,dire,означать,
2464,dire,утверждать,say
2465,dire,утверждать,state
2466,dire,утверждать,
2467,dire,произнести,say
2468,dire,произнести,speak
