,ru,fr,en
2793,возбуждать,exciter,stir
2794,возбуждать,ameuter,no_equality
2795,возбуждать,s'exciter,no_equality
2796,возбуждать,stimuler,arouse
2797,возбуждать,stimuler,excite
2798,возбуждать,remuer,stir
2799,возбуждать,exalter,no_equality
2800,возбуждать,soulever,arouse
2801,возбуждать,travailler,no_equality
2802,возбуждать,piquer,no_equality
2803,провалить,échouer,fail
2804,провалить,échouer,flunk
2805,провалить,louper,flunk
2806,провалить,fiche,no_equality
2807,целесообразно,rationnellement,no_equality
2808,целесообразно,pratiquement,no_equality
2809,спуск,descente,descent
2810,спуск,descente,downhill
2811,спуск,descente,slope
2812,спуск,descente,way down
2813,спуск,descente,lowering
2814,спуск,descente,descending
2815,спуск,descente,ramp
2816,спуск,descendant,downhill
2817,спуск,mise à l'eau,launch
2818,спуск,mise à l'eau,ramp
2819,спуск,échappement,no_equality
2820,спуск,toboggan,slide
2821,спуск,imposition,no_equality
2822,спуск,descension,no_equality
2823,спуск,détente,trigger
2824,спуск,plan incliné,slope
2825,спуск,plan incliné,ramp
2826,спуск,chute,slide
2827,спуск,entrée,no_equality
2828,спуск,décharge,no_equality
2829,спуск,pose,no_equality
2830,спуск,trémie,no_equality
2831,ограбление,spoliation,no_equality
2832,ограбление,butin,no_equality
2833,ограбление,rafle,no_equality
2834,ограбление,casse,robbery
2835,ограбление,casse,heist
2836,ограбление,casse,break-in
2837,передаточный механизм,mécanisme de transmission,no_equality
2838,передаточный механизм,organe de transmission,no_equality
2839,передаточный механизм,commande,no_equality
2840,передаточный механизм,train,no_equality
2841,программа,programme,programme
2842,программа,programme,program
2843,программа,programme,agenda
2844,программа,programme,curriculum
2845,программа,programme,scheme
2846,программа,programme,software
2847,программа,programme,application
2848,программа,programme,syllabus
2849,программа,programme,schedule
2850,программа,programme,package
2851,программа,logiciel,program
2852,программа,logiciel,software
2853,программа,logiciel,application
2854,программа,logiciel,package
2855,программа,instruction,no_equality
2856,программа,campagne,no_equality
2857,программа,chaîne,no_equality
2858,умыть,laver,wash
2859,сам по себе,en soi,on its own
2860,сам по себе,en soi,per se
2861,сам по себе,en soi,in itself
2862,сам по себе,en soi,by itself
2863,сам по себе,en soi,in its own right
2864,сам по себе,tout seul,alone
2865,сам по себе,tout seul,on its own
2866,сам по себе,tout seul,on his own
2867,сам по себе,tout seul,all by himself
2868,сам по себе,de soi,no_equality
2869,сноровка,habileté,skill
2870,сноровка,habileté,dexterity
2871,сноровка,savoir-faire,skill
2872,сноровка,esprit,no_equality
2873,сноровка,doigté,skill
2874,сноровка,doigté,dexterity
2875,сноровка,chic,knack
2876,наклон,inclinaison,slope
2877,наклон,inclinaison,tilt
2878,наклон,inclinaison,inclination
2879,наклон,inclinaison,tilting
2880,наклон,inclinaison,slant
2881,наклон,inclinaison,incline
2882,наклон,inclinaison,angle
2883,наклон,inclinaison,pitch
2884,наклон,inclinaison,dip
2885,наклон,dévers,tilt
2886,наклон,avancé,no_equality
2887,наклон,inflexion,no_equality
2888,договоренность,arrangement,agreement
2889,договоренность,arrangement,arrangement
2890,договоренность,arrangement,understanding
2891,договоренность,arrangement,deal
2892,договоренность,arrangement,accommodation
2893,еще,encore,further
2894,еще,encore,yet
2895,еще,encore,even
2896,еще,encore,just
2897,еще,encore,a few
2898,еще,aussi,further
2899,еще,aussi,also
2900,еще,aussi,too
2901,еще,de plus,more
2902,еще,de plus,further
2903,еще,de plus,also
2904,еще,de plus,additional
2905,посягнуть,attenter,infringe
2906,посягнуть,porter atteinte,infringe
2907,посягнуть,violer,no_equality
2908,пространство,espace,space
2909,пространство,espace,area
2910,пространство,espace,room
2911,пространство,espace,place
2912,пространство,étendue,area
2913,пространство,étendue,expanse
2914,пространство,étendue,extent
2915,пространство,périmètre,area
2916,пространство,périmètre,zone
2917,сыпной тиф,typhus,typhus
2918,сыпной тиф,typhus exanthématique,typhus
2919,сыпной тиф,typhus exanthématique,jail fever
2920,пятьдесят человек,cinquante personnes,no_equality
2921,четко,clairement,clearly
2922,четко,clairement,clear
2923,четко,clairement,explicitly
2924,четко,clairement,firmly
2925,четко,clair,clearly
2926,четко,précisément,clearly
2927,четко,précisément,clear
2928,четко,précisément,precisely
2929,четко,précisément,closely
2930,четко,précisément,accurately
2931,четко,précisément,specifically
2932,четко,lisiblement,clearly
2933,четко,avec netteté,no_equality
2934,четко,vigoureusement,firmly
2935,четко,géométriquement,no_equality
2936,четко,expressément,clearly
2937,четко,expressément,clear
2938,четко,expressément,explicitly
2939,четко,expressément,expressly
2940,четко,expressément,specifically
2941,четко,expressément,explicit
2942,четко,manifestement,clearly
2943,четко,manifestement,clear
2944,четко,exactement,precisely
2945,четко,exactement,accurately
2946,четко,exactement,specifically
2947,четко,exactement,precise
2948,четко,strictement,closely
2949,четко,strictement,strictly
2950,четко,parfaitement,clearly
2951,четко,parfaitement,well
2952,четко,soigneusement,closely
2953,четко,soigneusement,accurately
2954,четко,soigneusement,carefully
2955,четко,fortement,no_equality
2956,мать,mère,mother
2957,мать,mère,mom
2958,мать,mère,mum
2959,мать,mère,mama
2960,мать,mère,ma
2961,мать,mère,parent
2962,мать,mère,mater
2963,мать,doche,no_equality
2964,мастерство,habileté,skill
2965,мастерство,habileté,craft
2966,мастерство,compétence,skill
2967,мастерство,compétence,expertise
2968,мастерство,compétence,proficiency
