,ru,fr,en
7333,бескомпромиссный,entier,no_equality
7334,гордость,fierté,pride
7335,гордость,fierté,proud
7336,гордость,fierté,dignity
7337,гордость,superbe,no_equality
7338,гордость,ornement,no_equality
7339,пауза,pause,pause
7340,пауза,pause,pausing
7341,пауза,pause,rest
7342,пауза,plage de silence,pause
7343,пауза,temps d'arrêt,pause
7344,пауза,intermède,no_equality
7345,пауза,coupe,no_equality
7346,пауза,temps de repos,no_equality
7347,пауза,blanc,no_equality
7348,пауза,battement,no_equality
7349,начинаться,commencer,begin
7350,начинаться,commencer,start
7351,начинаться,commencer,commence
7352,начинаться,commencer,begin with
7353,начинаться,partir,start
7354,начинаться,dater,no_equality
7355,начинаться,s'ouvrir,begin
7356,начинаться,s'ouvrir,start
7357,начинаться,se lever,no_equality
7358,начинаться,s'engager,no_equality
7359,начинаться,prendre sa source,no_equality
7360,начинаться,prendre naissance,no_equality
7361,начинаться,s'amorcer,begin
7362,начинаться,s'amorcer,start
7363,начинаться,s'amorcer,be started
7364,начинаться,s'amorcer,be initiated
7365,начинаться,s'enclencher,no_equality
7366,начинаться,s'annoncer,no_equality
7367,начинаться,être +,no_equality
7368,увольнять,licencier,fire
7369,увольнять,licencier,dismiss
7370,увольнять,licencier,lay off
7371,увольнять,licencier,sack
7372,увольнять,licencier,terminate
7373,увольнять,licencier,dismissal
7374,увольнять,renvoyer,fire
7375,увольнять,renvoyer,dismiss
7376,увольнять,renvoyer,sack
7377,увольнять,remercier,dismiss
7378,увольнять,casser,no_equality
7379,увольнять,dégrader,no_equality
7380,работяга,bourreau de travail,hard worker
7381,работяга,bûcheur,no_equality
7382,работяга,ouvrier,laborer
7383,работяга,ouvrier,labourer
7384,правдивость,véracité,veracity
7385,правдивость,véracité,truth
7386,правдивость,véracité,credibility
7387,правдивость,véracité,truthfulness
7388,правдивость,bonne foi,no_equality
7389,правдивость,droiture,no_equality
7390,правдивость,réalisme,no_equality
7391,правдивость,réalité,truth
7392,ремонт,réparation,repair
7393,ремонт,réparation,repairing
7394,ремонт,réparation,fix
7395,ремонт,réparation,repaired
7396,ремонт,réparation,mending
7397,ремонт,remise en état,repair
7398,ремонт,remise en état,renovation
7399,ремонт,remise en état,rehabilitation
7400,ремонт,remise en état,refurbishment
7401,ремонт,remise en état,repairing
7402,ремонт,remise en état,reconstruction
7403,ремонт,remise en état,overhaul
7404,ремонт,remise en état,refurbishing
7405,ремонт,révision,overhaul
7406,ремонт,dépannage,repair
7407,ремонт,maintenance corrective,no_equality
7408,ремонт,carénage,no_equality
7409,ремонт,réparations locatives,repair
7410,ремонт,maintenance curative,no_equality
7411,ремонт,mise en état,no_equality
7412,конкурс,concours,competition
7413,конкурс,concours,contest
7414,конкурс,concours,competitive examination
7415,конкурс,compétition,competition
7416,конкурс,compétition,contest
7417,конкурс,appel d'offres,competition
7418,конкурс,appel d'offres,tender
7419,генетический,génétique,genetic
7420,генетический,génésique,no_equality
7421,делопроизводство,travail de bureau,office work
7422,делопроизводство,paperasserie,paperwork
7423,делопроизводство,tenue des dossiers,no_equality
7424,делопроизводство,secrétariat,no_equality
7425,делопроизводство,écriture,clerical
7426,делопроизводство,écritures,paperwork
7427,делопроизводство,écritures,clerical
7428,делопроизводство,les écritures,paperwork
7429,разогреваться,être réchauffé,no_equality
7430,разогреваться,se réchauffer,heat up
7431,разогреваться,se réchauffer,warm up
7432,разогреваться,s'échauffer,heat up
7433,разогреваться,s'échauffer,warm up
7434,разогреваться,chauffer,heat up
7435,разогреваться,chauffer,warm up
7436,механизм,mécanisme,mechanism
7437,механизм,mécanisme,machinery
7438,механизм,mécanisme,arrangement
7439,механизм,mécanisme,facility
7440,механизм,mécanisme,scheme
7441,механизм,mécanisme,gear
7442,механизм,mouvement,no_equality
7443,механизм,facilité,facility
7444,механизм,instrument,mechanism
7445,механизм,instrument,facility
7446,механизм,instrument,tool
7447,механизм,instrument,instrument
7448,механизм,instrument,vehicle
7449,механизм,instrument,device
7450,механизм,machine,machinery
7451,механизм,machine,machine
7452,механизм,machine,engine
7453,механизм,machine,device
7454,механизм,mode d'action,no_equality
7455,механизм,machinerie,machinery
7456,механизм,machinerie,machine
7457,механизм,jeu,no_equality
7458,механизм,train,gear
7459,всюду,partout,everywhere
7460,всюду,partout,around
7461,всюду,partout,wherever
7462,всюду,partout,all over
7463,всюду,en tout lieu,everywhere
7464,бляха,badge,badge
7465,бляха,plaque,plaque
7466,бросить,jeter,throw
7467,бросить,jeter,dump
7468,бросить,jeter,drop
7469,бросить,jeter,ditch
7470,бросить,jeter,toss
7471,бросить,jeter,cast
7472,бросить,jeter,roll
7473,бросить,jeter,throw up
7474,бросить,cesser de,quit
7475,бросить,cesser de,stop
7476,бросить,chuter,drop
7477,бросить,larguer,give up
7478,бросить,larguer,dump
7479,бросить,larguer,drop
7480,бросить,larguer,ditch
7481,бросить,larguer,break up with
7482,бросить,laisser en plan,abandon
7483,бросить,laisser là,no_equality
7484,бросить,planter là,ditch
7485,бросить,planter là,let
7486,бросить,stopper,quit
7487,бросить,stopper,stop
7488,бросить,décrocher,no_equality
7489,бросить,coller,no_equality
7490,бросить,éparpiller,no_equality
7491,бросить,mettre bas,no_equality
7492,бросить,décocher,no_equality
7493,жалованье,appointements,salary
7494,жалованье,appointements,stipend
7495,жалованье,paie,wage
7496,жалованье,mois,no_equality
7497,жалованье,gage,no_equality
7498,жалованье,gages,salary
7499,жалованье,gages,wage
7500,жалованье,parti,no_equality
7501,достать,retirer,retrieve
7502,достать,retirer,take out
7503,достать,retirer,pull out
7504,достать,se procurer,get
7505,достать,se procurer,obtain
7506,достать,se procurer,procure
7507,достать,obtenir,get
