,word,local_word,pos,eng_handled
72877,jingling,звенящий,participle,False
72878,jingling,звон,noun,False
72879,jingling,бренчание,noun,False
72937,overwhelming,непреодолимый,adjective,False
72938,overwhelming,огромный,adjective,False
72939,overwhelming,несметный,adjective,False
72940,overwhelming,сокрушительный,adjective,False
72941,overwhelming,убедительный,adjective,False
72942,overwhelming,непомерный,adjective,False
72943,overwhelming,преимущественный,adjective,False
72944,overwhelming,подавляющий,participle,False
72945,overwhelming,ошеломляющий,participle,False
72946,overwhelming,сокрушающий,participle,False
72967,regards,привет,noun,False
72968,adventures,злоключения,noun,False
72977,rufous,рыжий,adjective,False
72998,deprived,лишенный,participle,False
72999,deprived,лишаемый,participle,False
73000,deprived,бесправный,adjective,False
73151,clicking,нажатие,noun,False
73152,clicking,щелчок мыши,noun,False
73153,clicking,щелкающий,participle,False
73154,clicking,нажимающий,participle,False
73197,caused,причиненный,participle,False
73198,caused,вызванный,participle,False
73199,caused,обусловивший,participle,False
73284,stockings,чулки,noun,False
73285,stockings,чулочки,noun,False
73286,stockings,гольфы,noun,False
73287,stockings,трико,noun,False
73345,dazzling,ослепляющий,participle,False
73346,dazzling,великолепный,participle,False
73347,dazzling,ошеломляющий,participle,False
73348,dazzling,пестрящий,participle,False
73349,dazzling,ослепительный,adjective,False
73350,dazzling,ослепление,noun,False
73351,pushed,толкаемый,participle,False
73352,pushed,выдвинутый,participle,False
73353,pushed,нажатый,participle,False
73354,pushed,задвинутый,participle,False
73355,pushed,выброшенный,participle,False
73356,pushed,проталкиваемый,participle,False
73357,pushed,выталкиваемый,participle,False
73373,drowning,утопление,noun,False
73374,drowning,потопление,noun,False
73375,drowning,полегание,noun,False
73376,drowning,обводнение,noun,False
73377,drowning,утопающий,participle,False
73466,confirmed,подтвержденный,participle,False
73467,confirmed,убежденный,participle,False
73468,confirmed,подтвердивший,participle,False
73469,confirmed,подкрепленный,participle,False
73470,confirmed,хронический,adjective,False
73492,haunted,преследуемый,participle,False
73493,haunted,часто посещаемый,participle,False
73494,haunted,одержимый,adjective,False
73514,rumors,кривотолки,noun,False
73515,rumors,домыслы,noun,False
73784,crossing,пересечение,noun,False
73785,crossing,переправа,noun,False
73786,crossing,переход,noun,False
73787,crossing,перевал,noun,False
73788,crossing,перекрещивание,noun,False
73789,crossing,Кроссинг,noun,False
73790,crossing,пешеходный переход,noun,False
73791,crossing,перекрестие,noun,False
73792,crossing,перечеркивание,noun,False
73793,crossing,пересекающийся,participle,False
73794,crossing,пересекающий,participle,False
