,eng_word,l1,l1_context,l2,l2_context
1080,fly,piloter,to fly an aircraft|flown by a guy|drive | pilot | ride | pilot | lead | steer | ride | ,пролетать,go around | 
1081,fly,s'envoler,take off | fly away | soar | depart | fly off | fly out | vanish | off-~-head off | ,пролететь,fly by | 
1082,fly,flotter,float | float | hang | flutter | hover | drift | ,пролететь,fly by | 
1083,fly,arborer,to fly the flag|boast | wear | tree-planted | sport | plant | boast | treed | ,no_equality,
1084,fly,prendre l'avion,,no_equality,
1085,fly,survoler,to fly over the whole area|to fly over the island|overfly | hover | fly over | overfly | ,пролететь,fly by | 
1086,fly,mouche,black fly|adult flies|fruit fly|artificial fly|maggot | housefly | ,муха,fruit fly|long-probosced fly|
1087,fly,no_equality,,мушка,
1088,fly,voyager,travel | travel | ,летать,fly around | navigate | fly too | 
1089,fly,voyager,travel | travel | ,лететь,travel | 
1090,fly,no_equality,,вылететь,take off | fly out | shatter | depart | 
1091,fly,no_equality,,полететь,depart | 
1092,fly,mouche,black fly|adult flies|fruit fly|artificial fly|maggot | housefly | ,пролететь,fly by | 
1093,fly,s'envoler,take off | fly away | soar | depart | fly off | fly out | vanish | off-~-head off | ,пролететь,fly by | 
1094,fly,flotter,float | float | hang | flutter | hover | drift | ,пролететь,fly by | 
1095,fly,survoler,to fly over the whole area|to fly over the island|overfly | hover | fly over | overfly | ,пролететь,fly by | 
1096,fly,no_equality,,прилетать,arrive | show up | 
1097,fly,battre,to fly its flag|to fly their flag|to fly flags of convenience|to fly the Canadian flag|beat | defeat | beat | fight | break | batter | fight | abuse | ,пролетать,go around | 
1098,fly,voler,to fly in formation|to fly above the clouds|to fly in the sky|to fly like a bird|steal | rob | steal | rob | ,пролетать,go around | 
1099,fly,piloter,to fly an aircraft|flown by a guy|drive | pilot | ride | pilot | lead | steer | ride | ,пролетать,go around | 
1100,fly,voler,to fly in formation|to fly above the clouds|to fly in the sky|to fly like a bird|steal | rob | steal | rob | ,взлететь,soar | take off | fly up | fly out | 
1101,fly,voler,to fly in formation|to fly above the clouds|to fly in the sky|to fly like a bird|steal | rob | steal | rob | ,вылетать,depart | take off | 
1102,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,ложь,usual lie|deliberate lie|shameless lies|lodge | falsehood | pious lie | 
1103,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,вранье,bullshit | bunk | 
1104,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,лежать,to lie somewhere|to lie solely|to lie in the advanced countries|lay | underlie | belong | lie there | underpin | rest | bear | 
1105,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,находиться,locate | set | find | situate | sit | remain | stay | contain | 
1106,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,расположить,locate | situate | set | offer | find | enjoy | sit | place | 
1107,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,лгать,tell lies | 
1108,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,врать,tell a lie | 
1109,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,располагаться,settle down | set | house | host | 
1110,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,состоять,consist | belong | consist of | comprise | lay | compose | make up | 
1111,lie,mensonge,lie of the century|good lie|old lie|lie of the single currency|falsehood | untruth | deception | mendacity | deceit | ,no_equality,
1112,lie,lie,lees | dreg | wine lees | scum | lee | ,no_equality,
1113,lie,se trouver,to lie north|locate | find | situate | set | stand | sit | happen | be | ,лгать,tell lies | 
1114,lie,résider,to lie in the fact|to lie within the european union|to lie in the market|to lie in the differences|reside | live | reside | ,лгать,tell lies | 
1115,lie,se situer,to lie within a financial framework|locate | situate | set | fall | stand | range | ,лгать,tell lies | 
1116,lie,incomber,to lie with the Member States|to lie with the ICRC|to lie with a single institution|to lie with the complainant|fall | rest | behove | behoove | ,лгать,tell lies | 
1117,lie,reposer,base | rely | rest | depend | stand | sit | ,лгать,tell lies | 
1118,lie,s'étendre,to lie in the sun|extend | stretch | spread | expand | extend | out-~-stretch out | stretch | range | ,no_equality,
1119,lie,consister,to lie in its cultural diversity|be | consist | involve | consist of | entail | ,no_equality,
1120,lie,se cacher,to lie behind the veil|to lie behind this scandal|hide | hide | conceal | lurk | bury | ,лгать,tell lies | 
1121,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,ложь,usual lie|deliberate lie|shameless lies|lodge | falsehood | pious lie | 
1122,lie,no_equality,,лжи,falsehood | mendacity | liar | 
1123,lie,no_equality,,неправда,untruth | crook | 
1124,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,вранье,bullshit | bunk | 
1125,lie,no_equality,,залог,bail | deposit | collateral | pledge | guarantee | security deposit | keystone | pawn | 
