,eng_word,l1,l1_context,l2,l2_context
795,expertise,no_equality,,специализация,specialization | specialty | Ms. | major | 
796,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замораживание,credit freeze|price freeze|settlement freeze|armament freeze|refrigeration | freezing | 
797,freeze,congélation,freezer | freezing temperatures | freezing | ,мороз,winter freeze|frost | cold | 
798,freeze,congeler,to freeze the insulin inhaler|,замерзнуть,freeze over | 
799,freeze,blocage,system freeze|pay freeze|tuition freeze|blockage | lock-up | block | deadlock | blockade | hang | crash | lock | ,no_equality,
800,freeze,geler,to freeze the essential budgetary increases|to freeze the article|set aside | suspend | freeze over | freeze up | clot | jelly | thicken | ,замерзнуть,freeze over | 
801,freeze,bloquer,block | block | stick | jam | hang | lock | obstruct | strand | ,no_equality,
802,freeze,figer,to freeze the shifting phantasmagoria|congeal | stick | ,no_equality,
803,freeze,se figer,congeal | ,no_equality,
804,freeze,glacer,ice | glaze | chill | frost | ice | powder | candy | ,замерзнуть,freeze over | 
805,freeze,surgeler,deep-freeze  freeze | quick-freeze | deep-freeze | quick-freeze  freeze | deepfreeze | ,замерзнуть,freeze over | 
806,freeze,se bloquer,hang | up-~-lock up | lock up | stick | crash | jam | stall | lock | ,no_equality,
807,freeze,givrer,frost | ,замерзнуть,freeze over | 
808,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замораживание,credit freeze|price freeze|settlement freeze|armament freeze|refrigeration | freezing | 
809,freeze,no_equality,,мораторий,moratorium | 
810,freeze,congélation,freezer | freezing temperatures | freezing | ,мороз,winter freeze|frost | cold | 
811,freeze,no_equality,,заморозок,frost | deep-freeze | frozen area | 
812,freeze,no_equality,,заморозить,to freeze history|halt | 
813,freeze,congeler,to freeze the insulin inhaler|,замерзнуть,freeze over | 
814,freeze,geler,to freeze the essential budgetary increases|to freeze the article|set aside | suspend | freeze over | freeze up | clot | jelly | thicken | ,замерзнуть,freeze over | 
815,freeze,glacer,ice | glaze | chill | frost | ice | powder | candy | ,замерзнуть,freeze over | 
816,freeze,surgeler,deep-freeze  freeze | quick-freeze | deep-freeze | quick-freeze  freeze | deepfreeze | ,замерзнуть,freeze over | 
817,freeze,givrer,frost | ,замерзнуть,freeze over | 
818,freeze,no_equality,,приостановить,suspend | halt | pause | stall | shut down | 
819,freeze,no_equality,,зависать,hang | hover | 
820,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
821,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
822,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,задача,short term issues|foreign - policy issue|current issue|emerging issue|task | challenge | problem | goal | mission | objective | job | purpose | 
823,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
824,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,выпуск,bond issue|special issue|next issue|first issue|release | production | edition | issuance | output | graduation | release note | 
825,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
826,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,издавать,to issue a fatwa|publish | release | publish | 
827,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
