,word,local_word,examples,local_examples,examples_and_definitions
586,follow,предшествовать,empty_cell,empty_cell,precede | predate | 
587,follow up,проконсультироваться,empty_cell,empty_cell,consult | 
588,journey,путешествие,fascinating journey|musical journey|vagina journey|continuous journey|,захватывающее путешествие | музыкальное путешествие | путешествие вагины | непрерывное путешествие | ,fascinating journey|musical journey|vagina journey|continuous journey|travel | trip | voyage | tour | 
589,journey,путь,life journey|long journey|journey of suffering|long journey of suffering|,жизненный путь | долгий путь | путь страданий | долгий путь страданий | ,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
590,journey,поездка,rail journey|,железнодорожная поездка | ,rail journey|trip | travel | drive | visit | ride | tour | traveler | 
591,news,новость,good news|bad news|weekly news|international news|,хорошая новость | плохая новость | Еженедельные новости | международную новость | ,good news|bad news|weekly news|international news|
592,news,ньюз,empty_cell,empty_cell,News added | news report | 
593,news,известие,welcome news|,долгожданное известие | ,welcome news|lime | proceeding | 
594,news,Ньюз,news international|,Ньюз интернэшнл | ,news international|
595,news,собщение,empty_cell,empty_cell,message | report | post | e-mail | communication | link | statement | messaging | connection | 
596,write,писать,to write software|to write a book|to write here|to write off the West|,писать программы | писать книги | писать здесь | писать о Западе | ,to write software|to write a book|to write here|to write off the West|report | paint | 
597,write,написать,to write this page|to write a program|to write this book|to write an article|,написать эту страницу | написать программу | написать эту книгу | написать статью | ,to write this page|to write a program|to write this book|to write an article|contact | label | 
598,write,записать,to write those stories|,записать эти истории | ,to write those stories|record | burn | write down | capture | enroll | record | insert | 
599,write,записывать,to write the genetic code|to write messages|,записывать генетический код | записывать сообщения | ,to write the genetic code|to write messages|record | write down | burn | record | log | enroll | recode | 
600,write,сочинять,empty_cell,empty_cell,compose | 
601,write,писаться,empty_cell,empty_cell,empty_cell
602,write down,записать,empty_cell,empty_cell,record | write | burn | write down | capture | enroll | record | write | insert | 
603,write down,записывать,empty_cell,empty_cell,record | write | write down | burn | write | record | log | enroll | recode | 
604,write down,списать,empty_cell,empty_cell,write down | write off | dispose of | 
605,write down,выписать,empty_cell,empty_cell,discharge | write down | go home | 
606,approbation,апробация,clinical approbation|,клинической апробации | ,clinical approbation|
607,read,чтение,read ahead|,упреждающее чтение | ,read ahead|reading | reader | 
608,read,читать,to read more|to read more here|to read full article|to read books|,читать далее | Далее читать здесь | Читать полный текст статьи | читать книги | ,to read more|to read more here|to read full article|to read books|recite | 
609,read,прочитать,to read the book|to read this message|to read a book|to read that chapter|,прочитать книгу | прочитать это сообщение | просто прочитать книгу | прочитать эту главу | ,to read the book|to read this message|to read a book|to read that chapter|
610,read,прочесть,to read all your essays|to read the letter|to read our technical documents|to read this article|,прочесть все ваши эссе | прочесть письмо | прочесть нашу техническую документацию | прочесть данную статью | ,to read all your essays|to read the letter|to read our technical documents|to read this article|
